CustomerID,Gender,Age,State,TenureMonths,ContractType,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
754,Male,60,Pennsylvania,72,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,Yes,45.39,3268.08,1,No
755,Male,30,Florida,2,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,55.06,110.12,2,No
756,Female,80,Texas,27,One Year,Bank Transfer,No,No,No,No,No,No,No,No,No,No,20.0,540.0,1,No
757,Female,52,California,72,Month-to-Month,Credit Card,No,No,No,No,No,No,No,No,No,Yes,208.5726154391599,1440.0,1,No
758,Male,47,North Carolina,8,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,133.5,1068.0,2,Yes
759,Male,32,Illinois,47,Two Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,38.01,1786.47,0,No
760,Female,55,Texas,65,One Year,Mailed Check,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,124.8,8112.0,2,No
761,Female,36,Texas,32,One Year,Mailed Check,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Yes,218.52333678188327,3503.36,3,No
762,Male,46,North Carolina,6,One Year,Electronic Check,Yes,Yes,DSL,No,No,No,Yes,No,No,No,97.93,587.58,0,No
763,Male,80,Georgia,9,One Year,Credit Card,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,108.14,973.26,2,Yes
764,Female,43,Ohio,1,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,94.17,,1,Yes
765,Male,62,New York,42,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,131.54,5524.68,0,No
766,Male,34,Texas,45,Two Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,42.98,1934.1,2,Yes
767,Female,44,Michigan,24,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,125.59,3014.16,1,Yes
768,Female,71,Georgia,10,One Year,Credit Card,Yes,No,Fiber Optic,No,No,No,Yes,No,No,No,97.17,971.7,2,No
769,Male,35,Florida,1,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,105.34,,1,Yes
770,Male,72,North Carolina,33,Month-to-Month,Bank Transfer,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,88.14,2908.62,2,No
771,Male,55,Georgia,31,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,106.37,3297.47,4,Yes
772,Male,36,Florida,58,Month-to-Month,Bank Transfer,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,79.04,4584.32,1,No
773,Female,54,New York,31,One Year,Bank Transfer,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,89.96,2788.76,2,Yes
774,Male,59,Texas,42,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,114.41,4805.22,3,No
775,Female,54,California,32,Month-to-Month,Credit Card,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,258.2710286752642,3256.32,1,Yes
776,Female,21,Georgia,23,Two Year,Credit Card,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,112.52,2587.96,2,No
777,Male,34,Texas,13,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,104.98,1364.74,2,Yes
778,Male,41,North Carolina,55,Two Year,Bank Transfer,Yes,No,DSL,No,Yes,No,No,Yes,No,No,96.65,5315.75,1,No
779,Female,43,Michigan,25,Two Year,Credit Card,No,No,Fiber Optic,No,No,No,No,No,No,Yes,59.93,1498.25,2,No
780,Female,54,California,12,Two Year,Mailed Check,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,109.7,1316.4,0,No
781,Female,47,New York,2,Two Year,Credit Card,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,125.57,251.14,5,No
782,Male,24,North Carolina,8,Month-to-Month,Credit Card,Yes,Yes,DSL,No,Yes,No,No,No,Yes,No,106.21,849.68,3,Yes
783,Female,50,Georgia,18,Two Year,Credit Card,Yes,Yes,No,No,No,No,No,No,No,Yes,36.05,648.9,2,No
784,Female,54,Georgia,7,Two Year,Credit Card,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,116.26,813.82,3,No
785,Female,53,Florida,6,Two Year,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,No,No,No,86.63,519.78,1,No
786,Male,61,New York,17,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,No,No,Yes,283.31010758897395,1603.27,1,No
787,Female,57,Illinois,4,Two Year,Electronic Check,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,98.83,395.32,2,Yes
788,Female,51,Michigan,38,One Year,Bank Transfer,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,90.71,3446.98,2,Yes
789,Male,43,Florida,15,One Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,137.82,2067.3,3,No
790,Female,20,Michigan,20,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,Yes,48.34,966.8,0,No
791,Male,51,Texas,3,Month-to-Month,Bank Transfer,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,95.94,287.82,3,Yes
792,Male,48,Michigan,9,Two Year,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,102.05,918.45,0,No
793,Male,49,Ohio,12,Month-to-Month,Credit Card,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,102.26,1227.12,1,No
794,Female,25,New York,39,Month-to-Month,Bank Transfer,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Yes,109.22,4259.58,1,Yes
795,Male,28,Illinois,35,Two Year,Bank Transfer,Yes,Yes,DSL,No,No,No,No,No,No,Yes,93.43,3270.05,1,No
796,Male,60,Florida,6,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,30.5,183.0,2,Yes
797,Female,44,Florida,22,Month-to-Month,Credit Card,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,86.24,1897.28,1,No
798,Male,55,California,6,Month-to-Month,Electronic Check,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,128.31,769.86,1,No
799,Female,45,California,72,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Yes,118.63,8541.36,3,Yes
800,Female,45,Florida,72,Month-to-Month,Credit Card,Yes,No,DSL,No,No,No,No,No,No,No,67.82,4883.04,1,No
801,Female,59,Georgia,19,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,Yes,No,99.91,1898.29,1,Yes
802,Female,37,Illinois,28,Month-to-Month,Bank Transfer,Yes,No,DSL,No,No,No,No,No,Yes,Yes,79.39,2222.92,3,Yes
803,Female,46,California,38,One Year,Mailed Check,No,No,No,No,No,No,No,No,No,Yes,20.0,760.0,0,No
804,Male,38,North Carolina,30,Two Year,Mailed Check,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,114.17,3425.1,2,No
805,Female,38,Illinois,28,Month-to-Month,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,45.07,1261.96,0,No
806,Male,40,Michigan,72,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Yes,104.5,7524.0,1,Yes
807,Female,48,Ohio,21,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,93.95,1972.95,1,No
808,Male,37,Texas,24,Two Year,Mailed Check,Yes,No,No,No,No,No,No,No,No,Yes,285.2603221822916,660.72,0,No
809,Female,63,New York,45,Two Year,Mailed Check,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,101.46,4565.7,4,No
810,Female,31,Ohio,26,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,131.6,3421.6,3,No
811,Female,42,California,31,Month-to-Month,Credit Card,No,No,DSL,No,Yes,No,Yes,No,No,Yes,260.08555283853985,1800.48,2,No
812,Male,38,California,6,One Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,32.55,195.3,3,Yes
813,Male,66,California,11,One Year,Credit Card,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,81.34,894.74,2,No
814,Female,47,Texas,3,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,134.16,402.48,1,Yes
815,Female,60,New York,16,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,282.47960885034934,1864.8,3,Yes
816,Male,22,Pennsylvania,14,One Year,Electronic Check,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,112.0,1568.0,2,No
817,Female,49,California,72,Two Year,Electronic Check,Yes,No,DSL,No,No,Yes,No,No,No,Yes,85.54,6158.88,3,Yes
818,Female,58,Ohio,22,Month-to-Month,Bank Transfer,No,No,No,No,No,No,No,No,No,Yes,20.0,440.0,0,Yes
819,Male,46,Illinois,37,Two Year,Mailed Check,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,119.16,4408.92,1,No
820,Female,60,Florida,9,Month-to-Month,Bank Transfer,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,107.05,963.45,3,No
821,Female,37,California,42,One Year,Mailed Check,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Yes,113.32,4759.44,2,No
822,Male,66,California,22,One Year,Credit Card,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,98.04,2156.88,0,No
823,Male,79,New York,28,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,120.45,3372.6,5,No
824,Female,39,Texas,8,One Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,127.48,1019.84,5,Yes
825,Female,38,Florida,19,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,137.74,2617.06,1,Yes
826,Male,66,Illinois,24,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,123.22,2957.28,1,Yes
827,Female,68,Pennsylvania,21,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,20.0,420.0,2,No
828,Female,37,Texas,59,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,126.51,7464.09,3,Yes
829,Female,38,Florida,54,Month-to-Month,Credit Card,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,93.53,5050.62,1,No
830,Male,40,Illinois,72,Two Year,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,24.47,1761.84,1,No
831,Female,24,North Carolina,26,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,No,113.7,2956.2,2,No
832,Male,31,Georgia,72,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,No,No,No,No,No,Yes,83.61,6019.92,1,No
833,Male,29,Pennsylvania,42,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,Yes,No,No,No,No,No,104.04,4369.68,3,No
834,Male,33,Florida,7,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Yes,130.16,911.12,1,No
835,Female,44,Florida,13,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,No,No,No,No,No,No,88.41,1149.33,3,Yes
836,Female,48,North Carolina,6,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,117.56,705.36,2,No
837,Male,68,California,1,Month-to-Month,Electronic Check,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,89.11,,2,Yes
838,Female,30,Michigan,4,Month-to-Month,Credit Card,Yes,No,DSL,No,No,Yes,No,No,No,No,80.64,322.56,0,Yes
839,Male,59,Ohio,1,One Year,Bank Transfer,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,91.72,,3,Yes
840,Male,41,Ohio,30,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,129.73,3891.9,1,No
841,Female,44,California,13,Month-to-Month,Credit Card,Yes,No,DSL,No,No,No,No,Yes,No,No,89.87,1168.31,2,Yes
842,Female,55,Illinois,8,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,31.05,248.4,0,No
843,Male,28,Pennsylvania,34,Two Year,Electronic Check,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,No,119.08,4048.72,1,No
844,Female,50,California,42,Month-to-Month,Credit Card,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,97.74,4105.08,4,No
845,Male,47,Florida,72,Two Year,Credit Card,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,127.88,9207.36,1,No
846,Male,52,North Carolina,24,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,26.7,640.8,2,Yes
847,Female,49,Pennsylvania,14,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,No,114.14,1597.96,2,Yes
848,Female,80,New York,8,One Year,Bank Transfer,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,108.82,870.56,1,Yes
849,Male,35,California,6,Two Year,Electronic Check,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,134.82,808.92,2,No
850,Female,37,Ohio,5,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,Yes,46.07,230.35,0,No
851,Female,35,Ohio,12,Month-to-Month,Electronic Check,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,114.28,1371.36,4,No
852,Male,36,Illinois,72,Month-to-Month,Credit Card,No,No,DSL,No,No,No,No,No,Yes,Yes,48.72,3507.84,1,No
853,Female,35,Pennsylvania,1,Two Year,Mailed Check,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,119.84,,1,Yes
854,Female,62,New York,5,One Year,Credit Card,Yes,No,DSL,No,Yes,No,No,Yes,Yes,No,109.37,546.85,1,Yes
855,Female,66,Illinois,5,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,51.03,255.15,1,Yes
856,Female,36,Texas,30,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,Yes,43.35,1300.5,1,No
857,Female,32,Michigan,10,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,105.33,1053.3,0,No
858,Male,52,Illinois,14,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,51.8,725.2,4,Yes
859,Female,36,Florida,3,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,142.94,428.82,3,Yes
860,Female,54,New York,12,One Year,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,104.42,1253.04,2,No
861,Male,48,North Carolina,2,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,130.34,260.68,1,Yes
862,Female,22,Texas,18,Month-to-Month,Electronic Check,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,89.79,1616.22,1,No
863,Female,68,Florida,2,One Year,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,Yes,46.09,92.18,5,No
864,Female,71,Ohio,37,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,21.87,809.19,3,No
865,Male,35,Florida,20,Month-to-Month,Mailed Check,No,No,No,No,No,No,No,No,No,Yes,20.0,400.0,4,No
866,Male,39,Georgia,30,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,140.23,4206.9,4,Yes
867,Female,49,California,13,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,130.61,1697.93,3,No
868,Male,50,Georgia,11,Two Year,Mailed Check,Yes,Yes,DSL,No,No,Yes,No,No,No,No,104.11,1145.21,3,No
869,Female,54,California,2,One Year,Electronic Check,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,94.23,188.46,2,Yes
870,Male,75,California,17,Month-to-Month,Bank Transfer,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,97.78,1662.26,6,Yes
871,Male,42,North Carolina,17,Month-to-Month,Credit Card,No,No,DSL,Yes,No,No,Yes,No,No,No,58.81,999.77,2,Yes
872,Male,33,Illinois,15,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,124.11,1861.65,3,Yes
873,Male,24,Florida,32,One Year,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,104.95,3358.4,3,Yes
874,Female,34,Texas,42,Month-to-Month,Bank Transfer,Yes,Yes,DSL,No,No,No,No,No,No,No,83.39,3502.38,4,No
875,Male,44,Illinois,33,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Yes,106.09,3500.97,2,Yes
876,Male,71,Pennsylvania,3,Month-to-Month,Electronic Check,Yes,No,DSL,No,Yes,No,No,No,Yes,Yes,88.05,264.15,2,Yes
877,Male,37,Michigan,23,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,123.11,2831.53,3,Yes
878,Female,48,Michigan,2,One Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,35.0,70.0,1,Yes
879,Male,44,Illinois,28,Two Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,129.1,3614.8,0,No
880,Female,62,New York,11,Two Year,Credit Card,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,87.3,960.3,2,No
881,Female,80,Pennsylvania,3,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,123.55,370.65,4,Yes
882,Female,37,Ohio,47,One Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Yes,103.75,4876.25,1,No
883,Female,37,California,22,One Year,Mailed Check,No,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,97.39,2142.58,5,No
884,Female,60,Florida,10,Two Year,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,39.68,396.8,1,No
885,Female,55,California,1,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,104.28,,1,Yes
886,Male,72,California,18,One Year,Mailed Check,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,92.15,1658.7,2,No
887,Male,53,Texas,61,Month-to-Month,Bank Transfer,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Yes,106.47,6494.67,1,No
888,Male,39,Pennsylvania,21,One Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Yes,113.24,2378.04,1,Yes
889,Female,53,Georgia,72,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,No,141.55,10191.6,2,No
890,Female,61,Pennsylvania,3,One Year,Electronic Check,Yes,No,DSL,Yes,No,Yes,No,No,No,No,98.71,296.13,5,Yes
891,Female,57,Florida,20,Two Year,Electronic Check,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,104.15,2083.0,3,No
892,Male,52,California,38,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,107.34,4078.92,5,Yes
893,Female,61,Pennsylvania,17,Month-to-Month,Credit Card,Yes,No,No,No,No,No,No,No,No,No,28.56,485.52,1,Yes
894,None,62,Florida,2,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,No,121.84,243.68,2,Yes
895,Male,65,Illinois,20,Month-to-Month,Electronic Check,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No,105.64,2112.8,1,No
896,Male,54,Michigan,22,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,133.66,2940.52,0,Yes
897,Male,42,California,31,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,92.73,2874.63,2,No
898,Female,47,Texas,34,Two Year,Electronic Check,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,119.8,4073.2,1,No
899,Male,63,New York,35,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,No,106.12,3714.2,4,Yes
900,Male,32,Michigan,26,One Year,Mailed Check,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,134.46,3495.96,0,No
901,Female,50,Georgia,5,Two Year,Credit Card,Yes,Yes,No,No,No,No,No,No,No,Yes,50.17,250.85,3,Yes
902,Female,39,North Carolina,12,Two Year,Mailed Check,Yes,No,DSL,Yes,No,Yes,No,No,No,No,92.1,1105.2,2,No
903,Female,45,Florida,35,One Year,Mailed Check,Yes,No,No,No,No,No,No,No,No,No,32.82,1148.7,1,No
904,Male,64,Michigan,72,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,No,39.58,2849.76,3,No
905,Female,47,California,1,Two Year,Electronic Check,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,104.14,,1,No
906,Female,45,California,18,Month-to-Month,Credit Card,Yes,Yes,DSL,No,No,Yes,No,No,No,No,95.89,1726.02,3,Yes
907,Male,24,North Carolina,8,Two Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,36.23,289.84,1,Yes
908,Female,56,Michigan,6,One Year,Credit Card,No,No,Fiber Optic,No,No,No,No,Yes,Yes,No,88.22,529.32,0,No
909,Male,54,California,16,One Year,Electronic Check,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,123.63,1978.08,3,No
910,Male,77,California,22,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,150.0,3300.0,0,Yes
911,Female,40,California,1,One Year,Credit Card,No,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,81.85,,2,No
912,Female,48,California,36,Two Year,Electronic Check,Yes,No,DSL,No,No,No,No,Yes,No,Yes,253.96658120886482,2957.4,1,No
913,Male,48,Texas,41,Two Year,Mailed Check,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,122.51,5022.91,3,Yes
914,Female,68,Michigan,72,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,100.95,7268.4,4,Yes
915,Female,43,Ohio,4,Two Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,32.63,130.52,4,No
916,Female,49,Georgia,21,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,132.99,2792.79,1,Yes
917,Male,54,Georgia,13,One Year,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,114.52,1488.76,4,No
918,Female,47,Pennsylvania,9,One Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Yes,101.56,914.04,0,No
919,Male,38,Georgia,20,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,No,No,No,No,70.82,1416.4,0,No
920,Female,47,Illinois,36,Month-to-Month,Credit Card,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,114.56,4124.16,1,Yes
921,Male,61,Florida,1,One Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,146.09,,0,Yes
922,Male,29,Illinois,72,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,25.72,1851.84,1,No
923,Female,46,Pennsylvania,39,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,120.36,4694.04,4,No
924,Male,34,North Carolina,33,One Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,99.86,3295.38,2,Yes
925,Male,62,Michigan,34,Two Year,Mailed Check,Yes,No,DSL,No,Yes,No,No,No,No,Yes,77.45,2633.3,2,No
926,Male,22,New York,11,One Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,27.95,307.45,7,No
927,Female,36,Georgia,33,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,119.24,3934.92,0,No
928,Male,50,California,11,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,27.89,306.79,1,No
929,Female,68,Georgia,54,One Year,Mailed Check,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,150.0,8100.0,1,No
930,Male,44,Florida,4,One Year,Electronic Check,Yes,Yes,DSL,Yes,No,No,No,No,No,No,97.39,389.56,2,Yes
931,Male,36,California,8,One Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,31.14,249.12,2,No
932,Male,73,Florida,19,Two Year,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,116.75,2218.25,1,No
933,Female,23,Illinois,9,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,123.31,1109.79,2,No
934,Male,18,California,13,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,87.61,1138.93,3,Yes
935,Male,51,Michigan,16,Two Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,No,49.52,792.32,3,Yes
936,Female,37,California,46,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,147.33,6777.18,2,Yes
937,Female,29,Michigan,17,One Year,Credit Card,No,No,Fiber Optic,No,No,No,No,Yes,No,No,68.08,1157.36,2,No
938,Male,55,Ohio,10,Two Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,32.32,323.2,5,Yes
939,Male,48,Florida,6,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,105.42,632.52,0,Yes
940,Female,36,New York,12,One Year,Electronic Check,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,114.97,1379.64,0,No
941,Male,25,Georgia,17,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,104.65,1779.05,6,Yes
942,Male,58,Illinois,32,Two Year,Mailed Check,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,122.83,3930.56,5,Yes
943,Female,54,Ohio,3,One Year,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,27.44,82.32,3,No
944,Female,43,New York,6,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,No,No,Yes,No,88.1,528.6,2,No
945,Female,72,Pennsylvania,11,One Year,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,112.93,1242.23,3,No
946,Male,28,Michigan,10,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,120.13,1201.3,3,Yes
947,Male,22,Texas,11,Two Year,Credit Card,No,No,DSL,No,No,No,Yes,No,No,No,55.64,612.04,1,No
948,Female,34,New York,37,Month-to-Month,Mailed Check,Yes,Yes,DSL,Yes,No,No,No,No,No,No,101.75,3764.75,6,Yes
